
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
E4:7D:EB:05:34:2E, 2018-10-26 17:43:01, 2018-10-26 17:48:57, 10,  54, WPA2 WPA, CCMP TKIP,PSK, -88,        0,        0,   0.  0.  0.  0,  10, BOLT!-342E, 
AA:22:EF:F5:86:A1, 2018-10-26 17:48:12, 2018-10-26 17:49:02,  1,  54, WPA2, CCMP,PSK, -89,        0,        1,   0.  0.  0.  0,   5, Nitaa, 
02:1A:11:F7:93:F9, 2018-10-26 17:43:02, 2018-10-26 17:49:27,  6,  54, WPA2, CCMP,PSK, -84,       78,        0,   0.  0.  0.  0,   9, Jeng Khan, 
B0:6E:BF:45:A4:C8, 2018-10-26 17:43:38, 2018-10-26 17:48:47, 10,  54, WPA2, CCMP,PSK, -86,       44,        0,   0.  0.  0.  0,   9, MODE MART, 
B8:27:EB:A3:58:1F, 2018-10-26 17:43:14, 2018-10-26 17:49:28,  7,  54, WPA2, CCMP,PSK, -89,        4,        0,   0.  0.  0.  0,   8, WP-Bumi1, 
E4:7D:EB:04:B1:32, 2018-10-26 17:47:21, 2018-10-26 17:48:26,  7,  54, WPA2 WPA, CCMP TKIP,PSK, -82,        2,        0,   0.  0.  0.  0,  10, BOLT!-B132, 
E4:7D:EB:00:72:26, 2018-10-26 17:47:06, 2018-10-26 17:47:49,  6,  -1, , ,   , -82,        0,        0,   0.  0.  0.  0,   0, , 
30:B5:C2:9C:D3:DE, 2018-10-26 17:47:14, 2018-10-26 17:47:14, -1,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
C2:87:EB:47:FE:B7, 2018-10-26 17:46:54, 2018-10-26 17:47:09, 11,  54, WPA2, CCMP,PSK, -80,       10,        0,   0.  0.  0.  0,  12, jaenalarifin, 
64:70:02:B6:1A:A4, 2018-10-26 17:47:00, 2018-10-26 17:47:00,  2,  -1, , ,   , -89,        0,        0,   0.  0.  0.  0,   0, , 
B0:E2:35:D4:CC:F5, 2018-10-26 17:46:07, 2018-10-26 17:46:33,  6,  54, WPA2, CCMP,PSK, -83,        3,        0,   0.  0.  0.  0,  21, AAAAAEL8m10AAwE6Redmi, 
38:A4:ED:F1:5E:5B, 2018-10-26 17:46:00, 2018-10-26 17:46:36, 11,  54, WPA2, CCMP,PSK, -84,       13,        0,   0.  0.  0.  0,   5, Redmi, 
30:5A:3A:12:C3:DE, 2018-10-26 17:45:24, 2018-10-26 17:45:24,  6,  54, WPA2, CCMP,PSK, -86,        0,        0,   0.  0.  0.  0,   5, pongo, 
58:60:5F:5E:AA:D8, 2018-10-26 17:43:00, 2018-10-26 17:44:49,  2,  -1, WPA, ,   ,  -1,        0,        8,   0.  0.  0.  0,   0, , 
E8:F2:E2:22:60:6D, 2018-10-26 17:44:36, 2018-10-26 17:44:50, 10,  54, WPA2, CCMP TKIP,PSK, -82,       10,        0,   0.  0.  0.  0,  19, Diah aprilianingrum, 
90:C7:D8:BB:EF:FA, 2018-10-26 17:43:00, 2018-10-26 17:43:07,  3,  54, WPA2, CCMP TKIP,PSK, -79,        3,        0,   0.  0.  0.  0,   8, dk8212bg, 
C4:6E:1F:30:45:74, 2018-10-26 17:43:12, 2018-10-26 17:43:16, 10,  54, WPA2, CCMP TKIP,PSK, -89,        2,        0,   0.  0.  0.  0,  10, SYS-PRONTO, 
8C:BE:BE:10:D1:57, 2018-10-26 17:43:10, 2018-10-26 17:43:32,  1,  54, WPA2, CCMP,PSK, -85,        6,        1,   0.  0.  0.  0,   5, Redmi, 
00:EC:0A:16:00:EA, 2018-10-26 17:43:02, 2018-10-26 17:43:27, 11,  54, WPA2, CCMP,PSK, -81,       11,        0,   0.  0.  0.  0,   8, Redmi 4X, 
0C:A8:A7:28:C5:00, 2018-10-26 17:42:59, 2018-10-26 17:44:08,  1,  54, WPA2, CCMP,PSK, -78,       10,        0,   0.  0.  0.  0,  13, AndroidAPC500, 
22:5E:F7:EA:FF:A2, 2018-10-26 17:45:08, 2018-10-26 17:45:08,  4,  54, WPA2, CCMP,PSK, -73,        0,        0,   0.  0.  0.  0,  10, xbt crayon, 
B0:6E:BF:45:A4:48, 2018-10-26 17:45:16, 2018-10-26 17:45:16,  4,  54, WPA2, CCMP,PSK, -90,        1,        0,   0.  0.  0.  0,   9, MODE MART, 
A0:86:C6:CA:AD:F1, 2018-10-26 17:45:16, 2018-10-26 17:45:17,  6,  54, WPA2, CCMP,PSK, -80,        1,        0,   0.  0.  0.  0,   5, paras, 
00:25:00:FF:94:73, 2018-10-26 17:45:13, 2018-10-26 17:45:20, -1,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
60:D9:A0:24:9B:6B, 2018-10-26 17:45:24, 2018-10-26 17:45:27,  6,  54, WPA2, CCMP,PSK, -83,        2,        0,   0.  0.  0.  0,  12, Lenovo A6000, 
05:00:D0:01:2B:E6, 2018-10-26 17:46:04, 2018-10-26 17:46:04, -1,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
05:60:40:00:87:97, 2018-10-26 17:46:04, 2018-10-26 17:46:04, -1,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
FA:8F:76:0F:1F:CC, 2018-10-26 17:45:13, 2018-10-26 17:46:55,  6,  54, WPA2, CCMP,PSK, -88,        0,        0,   0.  0.  0.  0,   3, Jae, 
78:8A:20:4A:99:85, 2018-10-26 17:46:56, 2018-10-26 17:46:56,  2,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
04:8D:38:CF:CF:F6, 2018-10-26 17:44:19, 2018-10-26 17:48:30,  1,  54, WPA2, CCMP TKIP,PSK, -88,        8,        0,   0.  0.  0.  0,   5, MhrCh, 
00:12:5F:0B:02:88, 2018-10-26 17:43:01, 2018-10-26 17:48:27,  3,  54, OPN, ,   , -81,       27,        0,   0.  0.  0.  0,  15, WPS IPA Biologi, 
FC:DD:55:51:9D:83, 2018-10-26 17:48:12, 2018-10-26 17:48:31,  7,  54, WPA2, CCMP TKIP,PSK, -76,        1,        0,   0.  0.  0.  0,  17, Andromax-M3Y-9D83, 
62:38:E0:70:F6:0D, 2018-10-26 17:47:23, 2018-10-26 17:48:43, 11,  54, OPN, ,   , -90,        2,        0,   0.  0.  0.  0,  11, kutubintang, 
60:38:E0:70:F6:0C, 2018-10-26 17:46:07, 2018-10-26 17:48:40, 11,  54, WPA2, CCMP,PSK, -89,        3,        0,   0.  0.  0.  0,   2, 26, 
00:71:C2:39:5F:32, 2018-10-26 17:43:06, 2018-10-26 17:48:44,  1,  54, WPA2 WPA, CCMP TKIP,PSK, -88,       11,        5,   0.  0.  0.  0,   6, ac75c9, 
FC:DD:55:72:87:9C, 2018-10-26 17:45:13, 2018-10-26 17:48:54,  6,  54, WPA2, CCMP TKIP,PSK, -89,        1,        0,   0.  0.  0.  0,  13, Jlbumicarwash, 
1C:7B:23:57:67:8A, 2018-10-26 17:48:26, 2018-10-26 17:48:54,  6,  54, WPA2, CCMP,PSK, -75,        3,        0,   0.  0.  0.  0,   5, Minda, 
DC:FE:07:5D:C9:AC, 2018-10-26 17:43:31, 2018-10-26 17:49:05, 11,  54, WPA2 WPA, CCMP TKIP,PSK, -90,        6,        3,   0.  0.  0.  0,   6, 79f31a, 
24:BC:F8:E6:A1:40, 2018-10-26 17:43:06, 2018-10-26 17:49:16, 11,  54, WPA2, CCMP TKIP,PSK, -87,       31,        0,   0.  0.  0.  0,  16, PUSKESMAS GUNUNG, 
3E:6A:A7:8F:7F:55, 2018-10-26 17:43:03, 2018-10-26 17:49:28,  1,  54, WPA2, CCMP,PSK, -85,       51,        0,   0.  0.  0.  0,  13, bocah_kentang, 
78:D7:52:74:94:10, 2018-10-26 17:43:02, 2018-10-26 17:49:27, 11,  54, OPN, ,   , -87,       82,        1,   0.  0.  0.  0,  11, WirelessNet, 
54:40:AD:4E:5F:00, 2018-10-26 17:47:27, 2018-10-26 17:49:27, 11,  54, WPA2, CCMP,PSK, -83,       10,        0,   0.  0.  0.  0,  11, Modal Donk!, 
78:8A:20:E3:3B:0C, 2018-10-26 17:43:02, 2018-10-26 17:49:27, 11,  54, WPA2, CCMP,PSK, -83,       77,        0,   0.  0.  0.  0,   6, R.IX F, 
78:8A:20:E3:3A:1C, 2018-10-26 17:43:06, 2018-10-26 17:49:27, 11,  54, WPA2, CCMP,PSK, -83,       23,        0,   0.  0.  0.  0,   6, R.IX E, 
0A:28:19:E8:37:37, 2018-10-26 17:43:02, 2018-10-26 17:49:24,  6,  54, WPA2, CCMP,PSK, -84,       26,        0,   0.  0.  0.  0,  21, DIRECT-MqVERONICAmsCC, 
78:8A:20:E3:3A:1A, 2018-10-26 17:43:06, 2018-10-26 17:49:23, 11,  54, WPA2, CCMP,PSK, -82,       42,        0,   0.  0.  0.  0,   4, IX G, 
84:16:F9:5F:82:63, 2018-10-26 17:42:59, 2018-10-26 17:49:28,  1,  54, WPA2, CCMP,PSK, -81,       50,       19,   0.  0.  0.  0,   7, DSDL_NP, 
BE:A8:A6:81:6D:11, 2018-10-26 17:43:06, 2018-10-26 17:49:27,  6,  54, WPA2, CCMP,PSK, -81,       95,        3,   0.  0.  0.  0,   5, iblis, 
AA:22:EF:F4:61:01, 2018-10-26 17:42:59, 2018-10-26 17:49:28,  1,  54, WPA2, CCMP,PSK, -78,      137,        5,   0.  0.  0.  0,  22, PENDAFTARAN POP WARUNG, 
BE:A8:A6:85:7B:6D, 2018-10-26 17:42:59, 2018-10-26 17:49:28,  1,  54, WPA2, CCMP,PSK, -78,      180,      106,   0.  0.  0.  0,  12, peanutbutter, 
54:14:73:6E:18:2A, 2018-10-26 17:48:08, 2018-10-26 17:49:24,  1,  54, WPA2, CCMP,PSK, -77,       14,        0,   0.  0.  0.  0,  16, acer Liquid Z220, 
78:8A:20:49:97:FA, 2018-10-26 17:43:02, 2018-10-26 17:49:27,  6,  54, WPA2, CCMP,PSK, -69,      220,     1592,   0.  0.  0.  0,  18, WarungPintarSekali, 
78:8A:20:49:9B:2E, 2018-10-26 17:42:59, 2018-10-26 17:49:28,  1,  54, WPA2, CCMP,PSK, -69,      234,     5705,   0.  0.  0.  0,  18, WarungPintarSekali, 
7A:8A:20:49:97:FA, 2018-10-26 17:43:02, 2018-10-26 17:49:28,  6,  54, WPA2, CCMP,PSK, -66,      231,        0,   0.  0.  0.  0,   0, , 
FC:DD:55:63:B0:89, 2018-10-26 17:43:02, 2018-10-26 17:49:27,  6,  54, WPA2, CCMP TKIP,PSK, -63,      167,      613,   0.  0.  0.  0,  13, Flipdesign.id, 
7A:8A:20:49:9B:2E, 2018-10-26 17:42:59, 2018-10-26 17:49:28,  1,  54, WPA2, CCMP,PSK, -66,      228,        0,   0.  0.  0.  0,   0, , 
0A:28:19:E9:63:7F, 2018-10-26 17:43:01, 2018-10-26 17:49:27, 11,  54, WPA2, CCMP,PSK, -68,      357,     1069,   0.  0.  0.  0,   8, vivo1610, 
B4:2A:0E:71:46:B9, 2018-10-26 17:42:59, 2018-10-26 17:49:28,  1,  54, WPA2, CCMP,PSK, -62,      266,      375,   0.  0.  0.  0,  11, WarungAdmin, 
78:8A:20:8D:62:1B, 2018-10-26 17:43:02, 2018-10-26 17:49:27,  6,  54, WPA2, CCMP,PSK, -63,      262,     7968,   0.  0.  0.  0,  18, WarungPintarSekali, 
FC:DD:55:4F:D2:FA, 2018-10-26 17:42:59, 2018-10-26 17:49:27, 11,  54, WPA2, CCMP TKIP,PSK, -61,      226,       32,   0.  0.  0.  0,  17, Andromax-M3Y-D2FA, 
20:5E:F7:F7:CD:AE, 2018-10-26 17:45:43, 2018-10-26 17:49:28,  1,  54, WPA2, CCMP,PSK, -59,      168,      246,   0.  0.  0.  0,  13, Samsung J-Pro, 
7A:8A:20:8D:62:1B, 2018-10-26 17:43:02, 2018-10-26 17:49:27,  6,  54, WPA2, CCMP,PSK, -59,      277,        0,   0.  0.  0.  0,   0, , 
78:8A:20:49:9C:F6, 2018-10-26 17:43:02, 2018-10-26 17:49:27,  6,  54, WPA2, CCMP,PSK, -48,      278,     3691,   0.  0.  0.  0,  18, WarungPintarSekali, 
7A:8A:20:49:9C:F6, 2018-10-26 17:43:02, 2018-10-26 17:49:27,  6,  54, WPA2, CCMP,PSK, -48,      268,        0,   0.  0.  0.  0,   0, , 
78:8A:20:49:99:85, 2018-10-26 17:43:00, 2018-10-26 17:49:28,  6,  54, WPA2, CCMP,PSK, -44,      333,     5438,   0.  0.  0.  0,  18, WarungPintarSekali, 
7A:8A:20:49:99:85, 2018-10-26 17:42:59, 2018-10-26 17:49:27,  6,  54, WPA2, CCMP,PSK, -40,      333,        0,   0.  0.  0.  0,   0, , 

Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
F8:32:E4:7E:CF:A6, 2018-10-26 17:45:13, 2018-10-26 17:45:22, -80,        6, (not associated) ,
8C:85:90:C9:9D:A2, 2018-10-26 17:45:22, 2018-10-26 17:45:22, -82,        8, (not associated) ,OPPO F7,iBox Gancy,3Com,KELUARGA_CEMARA,AndroidAP6FEE,Zubir,mau wifi? bayar!!!!
DA:A1:19:D5:87:3B, 2018-10-26 17:45:18, 2018-10-26 17:45:18, -82,        1, (not associated) ,
DA:A1:19:EA:7D:C6, 2018-10-26 17:45:19, 2018-10-26 17:45:19, -84,        2, (not associated) ,
20:5E:F7:C0:B7:2E, 2018-10-26 17:42:59, 2018-10-26 17:45:21, -85,        3, 84:16:F9:5F:82:63,
DA:A1:19:EA:73:D5, 2018-10-26 17:45:21, 2018-10-26 17:45:21, -90,        1, (not associated) ,
E4:C4:83:4B:4F:35, 2018-10-26 17:45:07, 2018-10-26 17:45:07, -66,        3, (not associated) ,
2C:5B:B8:6D:99:ED, 2018-10-26 17:44:46, 2018-10-26 17:45:09, -84,        4, (not associated) ,
58:7A:6A:7D:13:4D, 2018-10-26 17:45:07, 2018-10-26 17:45:07, -85,        3, (not associated) ,GH.Lobby
DA:A1:19:55:61:DE, 2018-10-26 17:45:10, 2018-10-26 17:45:10, -87,        3, (not associated) ,
DC:6D:CD:83:A7:08, 2018-10-26 17:45:08, 2018-10-26 17:45:08, -88,        1, (not associated) ,
DA:A1:19:84:D9:54, 2018-10-26 17:44:56, 2018-10-26 17:44:56, -76,        1, (not associated) ,
B6:A3:A5:C8:50:C8, 2018-10-26 17:44:54, 2018-10-26 17:44:54, -78,        1, (not associated) ,
DA:A1:19:D6:51:CC, 2018-10-26 17:44:56, 2018-10-26 17:44:56, -79,        2, (not associated) ,
3A:EE:8E:D4:ED:23, 2018-10-26 17:44:58, 2018-10-26 17:44:58, -82,        1, (not associated) ,
E6:79:CE:29:70:42, 2018-10-26 17:44:44, 2018-10-26 17:44:44, -68,        2, (not associated) ,
DA:A1:19:A6:C4:66, 2018-10-26 17:44:45, 2018-10-26 17:44:45, -80,        1, (not associated) ,
C0:87:EB:90:38:B3, 2018-10-26 17:44:44, 2018-10-26 17:44:44, -83,        4, (not associated) ,ANGGOTA
EA:DF:90:1E:50:6B, 2018-10-26 17:44:43, 2018-10-26 17:44:43, -83,        1, (not associated) ,
36:B6:34:A6:0F:00, 2018-10-26 17:44:33, 2018-10-26 17:44:33, -59,        1, (not associated) ,
8E:DA:EA:88:76:E1, 2018-10-26 17:44:31, 2018-10-26 17:44:31, -66,        1, (not associated) ,
3C:B6:B7:3A:1F:E1, 2018-10-26 17:44:32, 2018-10-26 17:44:34, -84,        2, (not associated) ,
C0:87:EB:BD:94:9D, 2018-10-26 17:44:30, 2018-10-26 17:44:30, -84,        2, (not associated) ,
DA:A1:19:B0:01:FC, 2018-10-26 17:44:30, 2018-10-26 17:44:30, -85,        2, (not associated) ,NBC19
DA:A1:19:FB:4A:DF, 2018-10-26 17:44:29, 2018-10-26 17:44:29, -85,        1, (not associated) ,
76:28:02:F8:82:40, 2018-10-26 17:44:29, 2018-10-26 17:44:29, -90,        2, (not associated) ,
DA:A1:19:13:1A:7F, 2018-10-26 17:44:21, 2018-10-26 17:44:22, -63,        9, (not associated) ,HUAWEI-8gK3_plus
DA:A1:19:19:71:89, 2018-10-26 17:44:22, 2018-10-26 17:44:22, -72,        6, (not associated) ,
40:B8:37:A1:75:F4, 2018-10-26 17:43:03, 2018-10-26 17:44:19, -73,        2, BE:A8:A6:81:6D:11,
DA:A1:19:CD:77:42, 2018-10-26 17:44:22, 2018-10-26 17:44:22, -78,        8, (not associated) ,arieffadilah
4A:BB:C7:91:A8:C7, 2018-10-26 17:44:17, 2018-10-26 17:44:17, -82,        1, (not associated) ,
DA:A1:19:16:A0:88, 2018-10-26 17:44:20, 2018-10-26 17:44:20, -86,        1, (not associated) ,
1C:99:4C:AB:4E:93, 2018-10-26 17:44:19, 2018-10-26 17:44:19, -87,        1, (not associated) ,
DA:A1:19:E2:8B:F3, 2018-10-26 17:44:18, 2018-10-26 17:44:18, -87,        7, (not associated) ,Cuci Pakai Koin
DA:A1:19:9B:30:7B, 2018-10-26 17:44:07, 2018-10-26 17:44:07, -79,        1, (not associated) ,
F4:0E:22:17:1A:CA, 2018-10-26 17:43:42, 2018-10-26 17:44:10, -80,        3, (not associated) ,
DA:A1:19:30:D4:85, 2018-10-26 17:44:09, 2018-10-26 17:44:09, -87,        1, (not associated) ,
DA:A1:19:14:3A:C5, 2018-10-26 17:44:10, 2018-10-26 17:44:10, -88,        1, (not associated) ,
DA:A1:19:A3:5F:35, 2018-10-26 17:44:05, 2018-10-26 17:44:05, -89,        2, (not associated) ,
02:CD:AB:16:02:99, 2018-10-26 17:43:55, 2018-10-26 17:43:56, -69,        3, (not associated) ,
34:E9:11:3D:51:C9, 2018-10-26 17:43:55, 2018-10-26 17:43:55, -70,        2, (not associated) ,
7A:9E:58:0B:22:5A, 2018-10-26 17:43:53, 2018-10-26 17:43:53, -82,        1, (not associated) ,
DA:A1:19:1B:3E:92, 2018-10-26 17:43:55, 2018-10-26 17:43:55, -84,        1, (not associated) ,
D2:C8:FA:B0:27:65, 2018-10-26 17:43:54, 2018-10-26 17:43:54, -87,        1, (not associated) ,
DA:A1:19:CE:ED:49, 2018-10-26 17:43:45, 2018-10-26 17:43:45, -84,        2, (not associated) ,
DA:A1:19:EC:A0:52, 2018-10-26 17:43:42, 2018-10-26 17:43:42, -86,        1, (not associated) ,
DA:A1:19:3A:24:3A, 2018-10-26 17:43:41, 2018-10-26 17:43:41, -87,        1, (not associated) ,
CC:2D:83:A5:A7:10, 2018-10-26 17:43:43, 2018-10-26 17:43:43, -89,        1, (not associated) ,
A8:B8:6E:59:9C:3B, 2018-10-26 17:43:34, 2018-10-26 17:43:34, -62,        2, (not associated) ,
F0:18:98:2C:4C:74, 2018-10-26 17:43:33, 2018-10-26 17:43:33, -78,        2, (not associated) ,
D4:1A:3F:3D:BD:F7, 2018-10-26 17:43:00, 2018-10-26 17:43:29, -81,       11, 8C:BE:BE:10:D1:57,Ruang Guru
54:14:73:EE:E4:66, 2018-10-26 17:43:31, 2018-10-26 17:43:31, -83,        3, (not associated) ,
E6:AC:C8:BD:95:8B, 2018-10-26 17:43:32, 2018-10-26 17:43:32, -84,        1, (not associated) ,
DA:A1:19:9E:16:8E, 2018-10-26 17:43:33, 2018-10-26 17:43:33, -85,        1, (not associated) ,
C0:87:EB:25:4C:A5, 2018-10-26 17:43:03, 2018-10-26 17:43:32, -92,        3, (not associated) ,
DA:A1:19:A6:CA:37, 2018-10-26 17:43:19, 2018-10-26 17:43:19, -60,        5, (not associated) ,HUAWEI-8gK3_plus
CC:2D:83:87:D2:04, 2018-10-26 17:43:22, 2018-10-26 17:43:22, -68,        1, (not associated) ,
20:5E:F7:60:11:A6, 2018-10-26 17:43:21, 2018-10-26 17:43:21, -76,        5, (not associated) ,briteras,Bri Teras Digital
AA:48:FE:4A:EE:0C, 2018-10-26 17:43:15, 2018-10-26 17:43:21, -79,        4, (not associated) ,
D0:F8:8C:45:6E:BA, 2018-10-26 17:43:18, 2018-10-26 17:43:18, -80,        1, (not associated) ,
00:0A:00:50:0F:F9, 2018-10-26 17:43:00, 2018-10-26 17:43:21, -81,        3, (not associated) ,
DA:A1:19:BA:FC:55, 2018-10-26 17:43:16, 2018-10-26 17:43:17, -86,        3, (not associated) ,
32:FB:5E:86:98:C7, 2018-10-26 17:43:21, 2018-10-26 17:43:21, -87,        1, (not associated) ,
DA:A1:19:05:8E:55, 2018-10-26 17:43:06, 2018-10-26 17:43:06, -72,        4, (not associated) ,
1A:EC:E7:20:A0:DB, 2018-10-26 17:43:08, 2018-10-26 17:43:08, -76,        1, (not associated) ,
0C:98:38:06:FA:0B, 2018-10-26 17:43:10, 2018-10-26 17:43:10, -77,        1, 8C:BE:BE:10:D1:57,
D0:C5:F3:2A:79:6E, 2018-10-26 17:43:09, 2018-10-26 17:43:10, -79,       35, 78:8A:20:8D:62:1B,WarungPintarSekali
DA:A1:19:97:10:C4, 2018-10-26 17:43:10, 2018-10-26 17:43:10, -80,        1, (not associated) ,
DA:A1:19:43:BC:70, 2018-10-26 17:43:10, 2018-10-26 17:43:10, -80,        1, (not associated) ,
30:CB:F8:C3:49:59, 2018-10-26 17:43:10, 2018-10-26 17:43:10, -87,        1, (not associated) ,
82:F9:39:58:43:5A, 2018-10-26 17:43:06, 2018-10-26 17:43:06, -88,        4, (not associated) ,BOLT!Super4G-27DF
DA:A1:19:61:8F:CD, 2018-10-26 17:43:00, 2018-10-26 17:43:00, -82,        1, (not associated) ,
AA:84:C7:B7:23:C2, 2018-10-26 17:43:02, 2018-10-26 17:43:02, -81,        1, (not associated) ,
DA:A1:19:54:15:5A, 2018-10-26 17:43:11, 2018-10-26 17:43:11, -85,        1, (not associated) ,
DA:A1:19:1F:62:76, 2018-10-26 17:43:15, 2018-10-26 17:43:15, -84,        2, (not associated) ,
DA:A1:19:68:E3:CE, 2018-10-26 17:43:27, 2018-10-26 17:43:27, -87,        1, (not associated) ,
64:CC:2E:46:74:A7, 2018-10-26 17:43:22, 2018-10-26 17:43:23, -86,        2, (not associated) ,amw
DA:A1:19:52:4C:6A, 2018-10-26 17:43:27, 2018-10-26 17:43:27, -84,        1, (not associated) ,
02:FB:DB:6F:76:D0, 2018-10-26 17:43:36, 2018-10-26 17:43:36, -90,        1, (not associated) ,
CC:2D:83:B8:42:AA, 2018-10-26 17:43:38, 2018-10-26 17:43:38, -86,        1, (not associated) ,
28:83:35:7D:8A:80, 2018-10-26 17:43:32, 2018-10-26 17:43:38, -81,        4, (not associated) ,
20:5E:F7:B3:33:7E, 2018-10-26 17:43:37, 2018-10-26 17:43:37, -80,        3, (not associated) ,
70:4D:7B:DD:55:D8, 2018-10-26 17:43:40, 2018-10-26 17:43:40, -77,        3, (not associated) ,
DA:A1:19:17:7B:8E, 2018-10-26 17:43:39, 2018-10-26 17:43:40, -69,       25, (not associated) ,HUAWEI-8gK3_plus
CA:20:12:C8:8D:5F, 2018-10-26 17:43:38, 2018-10-26 17:43:38, -56,        1, (not associated) ,
12:49:E7:33:1F:3D, 2018-10-26 17:43:50, 2018-10-26 17:43:50, -91,        1, (not associated) ,
A0:86:C6:CB:E1:B7, 2018-10-26 17:43:50, 2018-10-26 17:43:50, -88,        1, (not associated) ,
DA:A1:19:A9:0E:8F, 2018-10-26 17:43:49, 2018-10-26 17:43:49, -85,        1, (not associated) ,
34:97:F6:43:57:CE, 2018-10-26 17:43:49, 2018-10-26 17:43:49, -82,        3, (not associated) ,
10:2A:B3:32:36:4E, 2018-10-26 17:43:51, 2018-10-26 17:43:52, -82,        2, (not associated) ,
14:36:C6:27:CE:CB, 2018-10-26 17:43:48, 2018-10-26 17:43:48, -80,        2, (not associated) ,
30:75:12:E4:22:BE, 2018-10-26 17:43:50, 2018-10-26 17:43:50, -74,        1, (not associated) ,
98:0C:A5:50:24:CF, 2018-10-26 17:43:50, 2018-10-26 17:43:50, -70,        1, (not associated) ,
20:5E:F7:F7:CD:AE, 2018-10-26 17:43:46, 2018-10-26 17:43:49, -66,        3, (not associated) ,
3C:B6:B7:37:FE:8B, 2018-10-26 17:43:51, 2018-10-26 17:43:51, -61,        4, (not associated) ,
DA:A1:19:4C:69:9B, 2018-10-26 17:44:00, 2018-10-26 17:44:00, -88,        1, (not associated) ,
DA:A1:19:90:7E:16, 2018-10-26 17:44:01, 2018-10-26 17:44:01, -80,        2, (not associated) ,
16:F6:EA:C3:FD:B9, 2018-10-26 17:44:01, 2018-10-26 17:44:01, -79,        2, (not associated) ,
DA:A1:19:1B:B6:01, 2018-10-26 17:43:59, 2018-10-26 17:43:59, -75,        1, (not associated) ,
88:D5:0C:0A:A5:1A, 2018-10-26 17:44:04, 2018-10-26 17:44:04, -74,        2, 0C:A8:A7:28:C5:00,
88:D5:0C:16:2A:6A, 2018-10-26 17:44:04, 2018-10-26 17:44:04, -71,        3, (not associated) ,
DA:A1:19:98:99:4A, 2018-10-26 17:43:59, 2018-10-26 17:44:00, -59,        6, (not associated) ,
00:EC:0A:61:F3:E7, 2018-10-26 17:44:11, 2018-10-26 17:44:11, -86,        2, (not associated) ,
5C:F3:70:15:92:98, 2018-10-26 17:44:16, 2018-10-26 17:44:16, -85,        1, (not associated) ,
DE:8F:DC:C5:4E:11, 2018-10-26 17:44:11, 2018-10-26 17:44:11, -84,        1, (not associated) ,
DA:A1:19:12:8F:7A, 2018-10-26 17:44:11, 2018-10-26 17:44:11, -84,        4, (not associated) ,arieffadilah
C0:87:EB:60:42:87, 2018-10-26 17:44:16, 2018-10-26 17:44:16, -81,        6, (not associated) ,cimbi    1,cimbi  4,cimbi   1
FA:54:DB:CA:8B:21, 2018-10-26 17:44:13, 2018-10-26 17:44:13, -80,        1, (not associated) ,
DA:A1:19:DF:7F:30, 2018-10-26 17:44:16, 2018-10-26 17:44:16, -79,        1, (not associated) ,
DA:A1:19:72:CD:F3, 2018-10-26 17:44:13, 2018-10-26 17:44:14, -70,        9, (not associated) ,
DA:A1:19:EE:D9:8D, 2018-10-26 17:44:11, 2018-10-26 17:44:11, -62,        1, (not associated) ,
DA:A1:19:1F:2A:15, 2018-10-26 17:44:27, 2018-10-26 17:44:27, -91,        1, (not associated) ,
20:5E:F7:8B:6E:80, 2018-10-26 17:44:23, 2018-10-26 17:44:23, -86,        4, 58:60:5F:5E:AA:D8,
DA:A1:19:58:7F:16, 2018-10-26 17:44:25, 2018-10-26 17:44:26, -85,        2, (not associated) ,
BA:9A:97:EC:BA:03, 2018-10-26 17:44:28, 2018-10-26 17:44:28, -78,        1, (not associated) ,
B6:D7:3F:DD:9A:E8, 2018-10-26 17:44:26, 2018-10-26 17:44:26, -71,        2, (not associated) ,
02:42:93:E8:BD:D1, 2018-10-26 17:44:26, 2018-10-26 17:44:26, -70,        2, (not associated) ,
42:F2:B8:35:34:1A, 2018-10-26 17:44:27, 2018-10-26 17:44:27, -70,        3, (not associated) ,
DA:A1:19:23:CB:EB, 2018-10-26 17:44:25, 2018-10-26 17:44:25, -57,        6, (not associated) ,
DA:A1:19:13:34:F2, 2018-10-26 17:44:39, 2018-10-26 17:44:39, -87,        1, (not associated) ,
DA:A1:19:8E:D5:91, 2018-10-26 17:44:40, 2018-10-26 17:44:40, -85,        3, (not associated) ,
DA:A1:19:4D:01:EC, 2018-10-26 17:44:38, 2018-10-26 17:44:38, -78,        1, (not associated) ,
8A:7D:E4:E9:D6:B8, 2018-10-26 17:44:36, 2018-10-26 17:44:36, -70,        1, (not associated) ,
DA:A1:19:F4:AE:41, 2018-10-26 17:44:39, 2018-10-26 17:44:39, -62,        3, (not associated) ,
DA:A1:19:73:3D:3E, 2018-10-26 17:44:51, 2018-10-26 17:44:51, -86,        1, (not associated) ,
