  
1C:77:F6:E4:C8:7A,2018-10-26 17:48:11,2018-10-26 17:48:11,-90,
1C:77:F6:E7:05:40,2018-10-26 17:43:10,2018-10-26 17:49:06,-56,
1C:99:4C:AB:4E:93,2018-10-26 17:44:19,2018-10-26 17:44:19,-87,
1C:B7:2C:54:75:65,2018-10-26 17:46:54,2018-10-26 17:46:54,-89,
1C:B7:2C:F2:EA:EF,2018-10-26 17:47:42,2018-10-26 17:47:46,-79,
1E:70:C1:A2:1E:98,2018-10-26 17:48:27,2018-10-26 17:48:27,-67,
1E:7E:B6:46:53:37,2018-10-26 17:49:26,2018-10-26 17:49:26,-79,
1E:86:05:FE:A6:B5,2018-10-26 17:46:26,2018-10-26 17:46:26,-83,
20:47:DA:C1:FE:22,2018-10-26 17:44:12,2018-10-26 17:49:28,-81,
20:47:DA:F9:AE:9E,2018-10-26 17:42:59,2018-10-26 17:47:55,-49,
20:5E:F7:21:E9:28,2018-10-26 17:49:08,2018-10-26 17:49:09,-67,
20:5E:F7:60:11:A6,2018-10-26 17:43:21,2018-10-26 17:43:21,-76,
20:5E:F7:6A:61:82,2018-10-26 17:45:20,2018-10-26 17:45:20,-1,
20:5E:F7:85:8B:FC,2018-10-26 17:43:00,2018-10-26 17:44:49,-81,
20:5E:F7:8B:6E:80,2018-10-26 17:44:23,2018-10-26 17:44:23,-86,
20:5E:F7:B1:44:7C,2018-10-26 17:44:08,2018-10-26 17:46:13,-77,
20:5E:F7:B3:33:7E,2018-10-26 17:43:37,2018-10-26 17:43:37,-80,
20:5E:F7:C0:B6:8E,2018-10-26 17:48:30,2018-10-26 17:48:30,-1,
20:5E:F7:C0:B7:2E,2018-10-26 17:42:59,2018-10-26 17:45:21,-85,
20:5E:F7:C5:61:8C,2018-10-26 17:47:32,2018-10-26 17:47:32,-88,
20:5E:F7:C5:D0:FE,2018-10-26 17:48:30,2018-10-26 17:48:30,-69,
20:5E:F7:F7:CD:AE,2018-10-26 17:43:46,2018-10-26 17:43:49,-66,
20:C9:D0:C8:17:FF,2018-10-26 17:45:08,2018-10-26 17:45:27,-56,
20:C9:D0:DB:98:49,2018-10-26 17:49:05,2018-10-26 17:49:05,-58,
22:03:8C:9E:DC:87,2018-10-26 17:46:11,2018-10-26 17:46:11,-85,
22:82:E4:F6:7E:15,2018-10-26 17:47:39,2018-10-26 17:47:39,-75,
22:98:E4:19:D8:83,2018-10-26 17:47:20,2018-10-26 17:47:20,-87,
22:CC:E1:5C:2B:60,2018-10-26 17:48:41,2018-10-26 17:48:41,-82,
22:D2:D7:B4:C4:FD,2018-10-26 17:46:04,2018-10-26 17:46:04,-83,
24:0A:64:A2:34:6B,2018-10-26 17:43:02,2018-10-26 17:45:02,-69,
24:56:F2:C5:02:94,2018-10-26 17:45:10,2018-10-26 17:45:21,-71,
24:FD:52:A1:7D:C8,2018-10-26 17:43:06,2018-10-26 17:49:24,-64,
26:40:BB:EB:47:73,2018-10-26 17:46:45,2018-10-26 17:46:45,-70,
26:E0:56:CF:FA:BB,2018-10-26 17:47:10,2018-10-26 17:47:10,-81,
28:83:35:7D:8A:80,2018-10-26 17:43:32,2018-10-26 17:43:38,-81,
28:83:35:96:61:2A,2018-10-26 17:45:27,2018-10-26 17:45:27,-73,
2C:5B:B8:6D:99:ED,2018-10-26 17:44:46,2018-10-26 17:45:09,-84,
2C:6F:C9:15:90:C3,2018-10-26 17:43:02,2018-10-26 17:49:28,-45,
30:75:12:E4:22:BE,2018-10-26 17:43:50,2018-10-26 17:43:50,-74,
30:CB:F8:C3:49:59,2018-10-26 17:43:10,2018-10-26 17:43:10,-87,
30:CB:F8:FE:42:55,2018-10-26 17:46:51,2018-10-26 17:46:51,-79,
32:D4:98:B1:09:59,2018-10-26 17:49:19,2018-10-26 17:49:19,-83,
32:FB:5E:86:98:C7,2018-10-26 17:43:21,2018-10-26 17:43:21,-87,
34:97:F6:43:57:CE,2018-10-26 17:43:49,2018-10-26 17:43:49,-82,
34:E9:11:3D:51:C9,2018-10-26 17:43:55,2018-10-26 17:43:55,-70,
36:B6:34:A6:0F:00,2018-10-26 17:44:33,2018-10-26 17:44:33,-59,
38:9D:92:10:74:18,2018-10-26 17:43:02,2018-10-26 17:49:09,-76,
38:9D:92:10:AA:73,2018-10-26 17:43:06,2018-10-26 17:49:21,-77,
38:A4:ED:46:28:67,2018-10-26 17:49:10,2018-10-26 17:49:10,-85,
38:A4:ED:7A:21:35,2018-10-26 17:48:08,2018-10-26 17:48:58,-89,
38:B1:DB:C7:BB:63,2018-10-26 17:43:24,2018-10-26 17:49:02,-69,
38:B1:DB:DF:9A:8B,2018-10-26 17:43:06,2018-10-26 17:49:20,-73,
3A:16:60:F6:D7:5E,2018-10-26 17:48:06,2018-10-26 17:48:06,-84,
3A:37:02:B7:76:4F,2018-10-26 17:48:54,2018-10-26 17:48:54,-85,
3A:42:57:8D:AC:CA,2018-10-26 17:47:35,2018-10-26 17:47:35,-82,
3A:EE:8E:D4:ED:23,2018-10-26 17:44:58,2018-10-26 17:44:58,-82,
3C:B6:B7:18:66:49,2018-10-26 17:43:02,2018-10-26 17:49:27,-81,
3C:B6:B7:1A:A2:73,2018-10-26 17:47:41,2018-10-26 17:49:16,-85,
3C:B6:B7:23:D6:2D,2018-10-26 17:45:14,2018-10-26 17:45:14,-77,
3C:B6:B7:37:FE:8B,2018-10-26 17:43:51,2018-10-26 17:43:51,-61,
3C:B6:B7:3A:1F:E1,2018-10-26 17:44:32,2018-10-26 17:44:34,-84,
3C:B6:B7:3C:21:97,2018-10-26 17:47:28,2018-10-26 17:47:29,-63,
3E:CC:3A:12:30:90,2018-10-26 17:46:39,2018-10-26 17:46:40,-79,
40:B8:37:A1:75:F4,2018-10-26 17:43:03,2018-10-26 17:44:19,-73,
42:13:95:4A:EC:F3,2018-10-26 17:45:11,2018-10-26 17:45:11,-78,
42:F2:B8:35:34:1A,2018-10-26 17:44:27,2018-10-26 17:44:27,-70,
44:66:FC:51:59:2D,2018-10-26 17:48:04,2018-10-26 17:48:20,-78,
44:66:FC:CA:9C:25,2018-10-26 17:46:47,2018-10-26 17:46:47,-76,
46:10:62:9F:F9:27,2018-10-26 17:46:36,2018-10-26 17:46:36,-87,
46:B6:31:78:56:AE,2018-10-26 17:48:49,2018-10-26 17:48:50,-75,
46:D3:2E:97:B3:C0,2018-10-26 17:48:32,2018-10-26 17:48:33,-78,
46:DF:DC:47:77:C6,2018-10-26 17:47:53,2018-10-26 17:47:53,-71,
48:13:7E:35:57:C7,2018-10-26 17:47:14,2018-10-26 17:47:14,-85,
48:13:7E:4B:38:BF,2018-10-26 17:49:08,2018-10-26 17:49:08,-85,
48:88:CA:69:81:00,2018-10-26 17:47:10,2018-10-26 17:47:10,-85,
48:88:CA:B5:7D:21,2018-10-26 17:45:15,2018-10-26 17:45:15,-85,
48:88:CA:BA:0F:FE,2018-10-26 17:45:09,2018-10-26 17:45:27,-86,
48:BF:6B:62:52:F1,2018-10-26 17:48:26,2018-10-26 17:48:26,-83,
48:D2:24:65:47:62,2018-10-26 17:43:00,2018-10-26 17:49:13,-87,
4A:69:BC:85:0C:D0,2018-10-26 17:48:30,2018-10-26 17:48:30,-62,
4A:98:99:00:03:47,2018-10-26 17:45:59,2018-10-26 17:45:59,-87,
4A:BB:C7:91:A8:C7,2018-10-26 17:44:17,2018-10-26 17:44:17,-82,
4C:49:E3:B2:FB:39,2018-10-26 17:44:22,2018-10-26 17:49:02,-69,
4E:55:3A:44:9B:E9,2018-10-26 17:47:01,2018-10-26 17:47:01,-75,
4E:BB:9E:EF:A3:32,2018-10-26 17:46:22,2018-10-26 17:46:22,-85,
50:3E:AA:34:29:2C,2018-10-26 17:43:42,2018-10-26 17:49:24,-61,
52:CF:88:9B:CB:4F,2018-10-26 17:47:53,2018-10-26 17:47:53,-81,
52:EB:90:FD:EC:8B,2018-10-26 17:48:29,2018-10-26 17:48:29,-85,
54:14:73:EE:E4:66,2018-10-26 17:43:31,2018-10-26 17:43:31,-83,
54:27:1E:A1:BD:CD,2018-10-26 17:43:02,2018-10-26 17:49:27,-69,
56:09:F2:27:9A:9A,2018-10-26 17:47:42,2018-10-26 17:47:42,-74,
56:84:C2:D4:A1:49,2018-10-26 17:48:57,2018-10-26 17:48:57,-80,
58:7A:6A:7D:13:4D,2018-10-26 17:45:07,2018-10-26 17:45:07,-85,
58:FB:84:11:BA:25,2018-10-26 17:43:06,2018-10-26 17:49:16,-70,
5C:AF:06:8A:EF:E3,2018-10-26 17:46:34,2018-10-26 17:46:34,-90,
5C:F3:70:15:92:98,2018-10-26 17:44:16,2018-10-26 17:44:16,-85,
5E:16:20:3C:D4:57,2018-10-26 17:48:49,2018-10-26 17:48:49,-75,
60:03:08:F1:30:94,2018-10-26 17:48:43,2018-10-26 17:48:44,-86,
60:92:17:46:FD:AA,2018-10-26 17:48:00,2018-10-26 17:49:20,-87,
62:60:5C:55:67:EA,2018-10-26 17:46:56,2018-10-26 17:46:57,-83,
62:63:6E:F9:94:39,2018-10-26 17:43:02,2018-10-26 17:49:27,-78,
62:A6:4B:70:A5:E0,2018-10-26 17:46:52,2018-10-26 17:46:52,-75,
64:B8:53:67:48:C9,2018-10-26 17:45:57,2018-10-26 17:46:39,-72,
64:CC:2E:46:74:A7,2018-10-26 17:43:22,2018-10-26 17:43:23,-86,
66:9A:60:5E:C6:7B,2018-10-26 17:45:26,2018-10-26 17:45:26,-81,
66:C3:71:0D:25:C2,2018-10-26 17:45:49,2018-10-26 17:45:49,-84,
6C:2F:2C:23:9C:DF,2018-10-26 17:47:26,2018-10-26 17:47:26,-85,
6C:88:14:71:62:34,2018-10-26 17:43:16,2018-10-26 17:49:27,-58,
6C:8D:C1:D3:CE:20,2018-10-26 17:43:05,2018-10-26 17:49:05,-70,
6C:AB:31:1E:C3:F3,2018-10-26 17:46:56,2018-10-26 17:46:56,-61,
70:4D:7B:DD:55:D8,2018-10-26 17:43:40,2018-10-26 17:43:40,-77,
72:43:27:C3:C5:C9,2018-10-26 17:45:27,2018-10-26 17:45:27,-78,
72:DF:BF:77:96:2E,2018-10-26 17:47:04,2018-10-26 17:47:04,-83,
74:23:44:9D:AB:18,2018-10-26 17:48:07,2018-10-26 17:49:28,-88,
74:23:44:9D:C4:7D,2018-10-26 17:43:01,2018-10-26 17:48:54,-55,
74:40:BB:EB:47:73,2018-10-26 17:43:00,2018-10-26 17:49:20,-70,
76:28:02:F8:82:40,2018-10-26 17:44:29,2018-10-26 17:44:29,-90,
78:45:61:EE:60:73,2018-10-26 17:43:02,2018-10-26 17:49:27,-65,
78:45:61:EE:60:A7,2018-10-26 17:43:02,2018-10-26 17:49:20,-44,
78:B3:B9:10:43:15,2018-10-26 17:43:25,2018-10-26 17:49:28,-1,
7A:9E:58:0B:22:5A,2018-10-26 17:43:53,2018-10-26 17:43:53,-82,
7C:0B:C6:00:C7:DC,2018-10-26 17:48:12,2018-10-26 17:48:12,-72,
7E:6F:4D:81:24:12,2018-10-26 17:49:02,2018-10-26 17:49:02,-68,
80:A5:89:3E:20:BD,2018-10-26 17:44:11,2018-10-26 17:46:44,-1,
80:AD:16:77:D3:3C,2018-10-26 17:43:50,2018-10-26 17:49:13,-87,
80:C5:F2:2B:9C:25,2018-10-26 17:43:02,2018-10-26 17:48:18,-1,
80:C5:F2:B2:8C:55,2018-10-26 17:45:09,2018-10-26 17:48:36,-89,
82:83:68:60:3F:B7,2018-10-26 17:48:40,2018-10-26 17:48:40,-81,
82:93:F7:DE:A8:2D,2018-10-26 17:48:30,2018-10-26 17:48:30,-84,
82:F9:39:58:43:5A,2018-10-26 17:43:06,2018-10-26 17:43:06,-88,
86:70:EB:34:CC:EA,2018-10-26 17:45:56,2018-10-26 17:45:56,-79,
88:07:4B:A3:84:53,2018-10-26 17:46:03,2018-10-26 17:46:03,-82,
88:B1:11:E6:C5:6C,2018-10-26 17:43:02,2018-10-26 17:49:27,-62,
88:D5:0C:09:A4:4C,2018-10-26 17:47:03,2018-10-26 17:47:03,-86,
88:D5:0C:0A:A5:1A,2018-10-26 17:44:04,2018-10-26 17:44:04,-74,
88:D5:0C:16:2A:6A,2018-10-26 17:44:04,2018-10-26 17:44:04,-71,
8A:7D:E4:E9:D6:B8,2018-10-26 17:44:36,2018-10-26 17:44:36,-70,
8A:BF:18:B5:39:E0,2018-10-26 17:46:33,2018-10-26 17:46:33,-81,
8A:D4:36:1E:12:01,2018-10-26 17:49:01,2018-10-26 17:49:01,-87,
8C:85:90:BD:3B:37,2018-10-26 17:43:03,2018-10-26 17:49:28,-83,
8C:85:90:C9:9D:A2,2018-10-26 17:45:22,2018-10-26 17:45:22,-82,
8C:8E:F2:99:96:2B,2018-10-26 17:44:40,2018-10-26 17:49:02,-60,
8C:BE:BE:20:A5:8C,2018-10-26 17:46:52,2018-10-26 17:47:34,-72,
8C:F5:A3:1F:D9:92,2018-10-26 17:44:47,2018-10-26 17:47:07,-86,
8C:F5:A3:87:5C:75,2018-10-26 17:43:54,2018-10-26 17:48:44,-85,
8E:DA:EA:88:76:E1,2018-10-26 17:44:31,2018-10-26 17:44:31,-66,
8E:FE:FB:FD:BF:60,2018-10-26 17:49:07,2018-10-26 17:49:07,-91,
90:32:4B:23:4B:CB,2018-10-26 17:48:54,2018-10-26 17:48:54,-43,
92:11:FF:A0:81:71,2018-10-26 17:46:04,2018-10-26 17:46:04,-81,
92:3E:5B:C7:DE:4A,2018-10-26 17:49:06,2018-10-26 17:49:07,-76,
94:D7:71:75:BE:89,2018-10-26 17:43:02,2018-10-26 17:49:16,-86,
96:B0:E9:A7:72:BF,2018-10-26 17:47:18,2018-10-26 17:47:18,-69,
98:0C:A5:50:24:CF,2018-10-26 17:43:50,2018-10-26 17:43:50,-70,
98:0C:A5:CE:44:7A,2018-10-26 17:46:21,2018-10-26 17:46:21,-63,
98:22:EF:F4:61:01,2018-10-26 17:42:59,2018-10-26 17:49:28,-85,
98:22:EF:F5:86:A1,2018-10-26 17:43:03,2018-10-26 17:49:13,-89,
98:22:EF:F7:57:15,2018-10-26 17:42:59,2018-10-26 17:49:28,-72,
9A:50:C5:09:71:73,2018-10-26 17:47:06,2018-10-26 17:47:06,-83,
9A:A4:BB:91:1D:8A,2018-10-26 17:45:45,2018-10-26 17:45:45,-86,
9C:AE:D3:8E:89:27,2018-10-26 17:43:24,2018-10-26 17:49:09,-75,
A0:86:C6:62:42:15,2018-10-26 17:43:42,2018-10-26 17:46:43,-70,
A0:86:C6:CB:E1:B7,2018-10-26 17:43:50,2018-10-26 17:43:50,-88,
A0:E4:53:6B:95:D4,2018-10-26 17:44:10,2018-10-26 17:46:45,-79,
A2:F6:9C:61:97:E4,2018-10-26 17:45:15,2018-10-26 17:45:16,-79,
A4:40:27:14:13:09,2018-10-26 17:43:42,2018-10-26 17:48:57,-86,
A4:DB:30:4C:17:45,2018-10-26 17:42:59,2018-10-26 17:49:28,-87,
A6:2F:AF:F9:AD:02,2018-10-26 17:45:13,2018-10-26 17:45:20,-50,
A8:1B:5A:C3:B1:8D,2018-10-26 17:46:36,2018-10-26 17:46:36,-85,
A8:A7:95:8F:C0:75,2018-10-26 17:43:09,2018-10-26 17:49:13,-71,
A8:B8:6E:59:9C:3B,2018-10-26 17:43:34,2018-10-26 17:43:34,-62,
A8:B8:6E:59:CD:97,2018-10-26 17:47:50,2018-10-26 17:47:51,-82,
AA:48:FE:4A:EE:0C,2018-10-26 17:43:15,2018-10-26 17:43:21,-79,
AA:81:52:88:F7:67,2018-10-26 17:47:56,2018-10-26 17:47:56,-81,
AA:84:C7:B7:23:C2,2018-10-26 17:43:02,2018-10-26 17:43:02,-81,
AC:37:43:4F:C4:BC,2018-10-26 17:43:02,2018-10-26 17:49:27,-81,
AE:29:2D:47:39:30,2018-10-26 17:48:24,2018-10-26 17:48:24,-82,
AE:60:9A:98:79:AD,2018-10-26 17:49:14,2018-10-26 17:49:14,-79,
AE:D2:D0:4C:B0:E0,2018-10-26 17:46:33,2018-10-26 17:46:33,-68,
B0:52:16:34:5A:41,2018-10-26 17:43:06,2018-10-26 17:48:51,-60,
B0:E2:35:2E:67:C6,2018-10-26 17:45:57,2018-10-26 17:47:10,-86,
B0:E2:35:98:B0:FE,2018-10-26 17:48:04,2018-10-26 17:48:04,-88,
B0:E2:35:DF:32:44,2018-10-26 17:43:55,2018-10-26 17:49:12,-67,
B0:FC:36:76:96:5B,2018-10-26 17:49:00,2018-10-26 17:49:00,-79,
B0:FC:36:AB:21:57,2018-10-26 17:43:03,2018-10-26 17:49:27,-60,
B0:FC:36:AB:25:C5,2018-10-26 17:43:13,2018-10-26 17:49:09,-71,
B2:0F:16:00:3B:39,2018-10-26 17:49:11,2018-10-26 17:49:11,-82,
B4:CB:57:6C:57:4F,2018-10-26 17:46:00,2018-10-26 17:46:18,-77,
B4:CB:57:7C:CB:23,2018-10-26 17:46:54,2018-10-26 17:47:52,-81,
B4:CB:57:7D:18:2B,2018-10-26 17:46:25,2018-10-26 17:46:26,-89,
B6:10:70:CA:8E:F2,2018-10-26 17:45:17,2018-10-26 17:45:17,-70,
B6:A3:A5:C8:50:C8,2018-10-26 17:44:54,2018-10-26 17:44:54,-78,
B6:D7:3F:DD:9A:E8,2018-10-26 17:44:26,2018-10-26 17:44:26,-71,
BA:9A:97:EC:BA:03,2018-10-26 17:44:28,2018-10-26 17:44:28,-78,
BC:8A:E8:21:9D:60,2018-10-26 17:42:59,2018-10-26 17:47:24,-87,
BC:A8:A6:82:98:7B,2018-10-26 17:43:24,2018-10-26 17:49:02,-78,
BC:A8:A6:82:A1:CC,2018-10-26 17:48:25,2018-10-26 17:49:27,-77,
BC:A8:A6:82:A3:7A,2018-10-26 17:46:02,2018-10-26 17:48:15,-71,
BC:A8:A6:85:7B:6D,2018-10-26 17:43:03,2018-10-26 17:49:21,-70,
BE:7B:1F:84:03:81,2018-10-26 17:48:35,2018-10-26 17:48:35,-83,
C0:87:EB:0C:1D:31,2018-10-26 17:46:45,2018-10-26 17:46:45,-84,
C0:87:EB:15:AF:53,2018-10-26 17:46:02,2018-10-26 17:46:03,-85,
C0:87:EB:22:47:25,2018-10-26 17:45:29,2018-10-26 17:45:29,-76,
C0:87:EB:25:4C:A5,2018-10-26 17:43:03,2018-10-26 17:43:32,-92,
C0:87:EB:38:C0:0F,2018-10-26 17:46:16,2018-10-26 17:46:16,-84,
C0:87:EB:3E:63:FF,2018-10-26 17:45:04,2018-10-26 17:45:04,-84,
C0:87:EB:60:42:87,2018-10-26 17:44:16,2018-10-26 17:44:16,-81,
C0:87:EB:90:38:B3,2018-10-26 17:44:44,2018-10-26 17:44:44,-83,
C0:87:EB:9E:76:EB,2018-10-26 17:43:13,2018-10-26 17:47:24,-83,
C0:87:EB:AC:F4:13,2018-10-26 17:45:49,2018-10-26 17:49:01,-70,
C0:87:EB:BD:94:9D,2018-10-26 17:44:30,2018-10-26 17:44:30,-84,
C4:36:6C:85:36:C2,2018-10-26 17:43:18,2018-10-26 17:49:26,-55,
C6:FC:F2:F4:9B:78,2018-10-26 17:48:20,2018-10-26 17:48:20,-86,
C8:D7:79:5F:94:26,2018-10-26 17:43:39,2018-10-26 17:47:43,-67,
C8:D7:79:B3:E5:B0,2018-10-26 17:48:35,2018-10-26 17:48:35,-78,
C8:D7:79:B9:C8:84,2018-10-26 17:48:51,2018-10-26 17:49:01,-84,
CA:20:12:C8:8D:5F,2018-10-26 17:43:38,2018-10-26 17:43:38,-56,
CA:EB:18:F9:83:DD,2018-10-26 17:48:54,2018-10-26 17:48:54,-82,
CC:2D:83:87:D2:04,2018-10-26 17:43:22,2018-10-26 17:43:22,-68,
CC:2D:83:97:B7:60,2018-10-26 17:48:57,2018-10-26 17:49:27,-83,
CC:2D:83:99:5A:1C,2018-10-26 17:49:21,2018-10-26 17:49:21,-89,
CC:2D:83:A5:73:50,2018-10-26 17:43:04,2018-10-26 17:49:25,-61,
CC:2D:83:A5:A7:10,2018-10-26 17:43:43,2018-10-26 17:43:43,-89,
CC:2D:83:B8:42:AA,2018-10-26 17:43:38,2018-10-26 17:43:38,-86,
CC:2D:83:BD:60:96,2018-10-26 17:46:57,2018-10-26 17:47:08,-85,
CC:2F:71:11:24:D4,2018-10-26 17:47:50,2018-10-26 17:47:52,-63,
CC:2F:71:1C:19:0C,2018-10-26 17:47:14,2018-10-26 17:49:24,-78,
CE:0B:C2:3B:02:5A,2018-10-26 17:48:47,2018-10-26 17:48:47,-87,
CE:BD:11:80:BA:45,2018-10-26 17:48:08,2018-10-26 17:48:08,-85,
CE:C0:79:00:6D:3F,2018-10-26 17:47:03,2018-10-26 17:47:03,-71,
CE:ED:AB:64:7A:21,2018-10-26 17:46:52,2018-10-26 17:46:52,-85,
D0:C5:F3:2A:79:6E,2018-10-26 17:43:09,2018-10-26 17:43:10,-79,
D0:DF:9A:2B:E4:C5,2018-10-26 17:42:59,2018-10-26 17:49:28,-76,
D0:F8:8C:45:36:40,2018-10-26 17:47:02,2018-10-26 17:47:02,-86,
D0:F8:8C:45:55:D6,2018-10-26 17:49:01,2018-10-26 17:49:01,-79,
D0:F8:8C:45:6E:BA,2018-10-26 17:43:18,2018-10-26 17:43:18,-80,
D2:28:FE:D8:24:74,2018-10-26 17:48:47,2018-10-26 17:48:47,-82,
D2:7F:DF:8B:0D:D4,2018-10-26 17:44:47,2018-10-26 17:44:47,-84,
D2:88:7D:7D:1E:5E,2018-10-26 17:47:15,2018-10-26 17:47:15,-82,
D2:9E:8B:91:40:C1,2018-10-26 17:48:43,2018-10-26 17:48:43,-71,
D2:C8:FA:B0:27:65,2018-10-26 17:43:54,2018-10-26 17:43:54,-87,
D2:D9:75:13:E1:BB,2018-10-26 17:45:55,2018-10-26 17:45:56,-77,
D4:1A:3F:3D:BD:F7,2018-10-26 17:43:00,2018-10-26 17:43:29,-81,
D4:1A:3F:48:B9:37,2018-10-26 17:43:50,2018-10-26 17:46:12,-88,
D4:61:DA:EB:4F:E5,2018-10-26 17:43:45,2018-10-26 17:48:40,-68,
D6:C6:1F:72:9A:1D,2018-10-26 17:45:05,2018-10-26 17:47:20,-47,
D8:5D:E2:D1:1A:77,2018-10-26 17:43:02,2018-10-26 17:49:27,-74,
D8:6C:02:F3:1A:4D,2018-10-26 17:46:05,2018-10-26 17:46:05,-88,
D8:8F:76:16:BD:3E,2018-10-26 17:43:32,2018-10-26 17:48:59,-75,
DA:68:2D:0F:4D:03,2018-10-26 17:48:33,2018-10-26 17:48:33,-79,
DA:BE:33:1D:F9:67,2018-10-26 17:46:41,2018-10-26 17:46:41,-80,
DA:E1:EE:80:DA:76,2018-10-26 17:46:54,2018-10-26 17:46:54,-88,
DC:6D:CD:83:A7:08,2018-10-26 17:45:08,2018-10-26 17:45:08,-88,
DE:8F:DC:C5:4E:11,2018-10-26 17:44:11,2018-10-26 17:44:11,-84,
DE:D7:87:24:EA:59,2018-10-26 17:45:27,2018-10-26 17:45:27,-83,
E4:46:DA:E2:25:31,2018-10-26 17:43:42,2018-10-26 17:46:51,-51,
E4:46:DA:FA:A4:E2,2018-10-26 17:43:09,2018-10-26 17:49:09,-67,
E4:C4:83:4B:4F:35,2018-10-26 17:45:07,2018-10-26 17:45:07,-66,
E6:57:C3:64:03:FA,2018-10-26 17:47:25,2018-10-26 17:47:25,-88,
E6:79:CE:29:70:42,2018-10-26 17:44:44,2018-10-26 17:44:44,-68,
E6:AC:C8:BD:95:8B,2018-10-26 17:43:32,2018-10-26 17:43:32,-84,
EA:DF:90:1E:50:6B,2018-10-26 17:44:43,2018-10-26 17:44:43,-83,
EA:F0:EA:CD:9C:9A,2018-10-26 17:48:07,2018-10-26 17:48:07,-78,
EE:2C:35:A7:12:DB,2018-10-26 17:46:51,2018-10-26 17:46:51,-78,
EE:63:FE:DF:EC:61,2018-10-26 17:45:24,2018-10-26 17:45:24,-79,
F0:03:8C:9E:DC:87,2018-10-26 17:43:39,2018-10-26 17:49:05,-82,
F0:18:98:2C:4C:74,2018-10-26 17:43:33,2018-10-26 17:43:33,-78,
F0:6D:78:77:D6:56,2018-10-26 17:48:34,2018-10-26 17:48:34,-66,
F0:6D:78:81:09:33,2018-10-26 17:47:08,2018-10-26 17:48:32,-89,
F0:76:6F:B9:D3:1F,2018-10-26 17:45:13,2018-10-26 17:46:55,-83,
F2:7A:EC:22:1C:80,2018-10-26 17:47:46,2018-10-26 17:47:46,-80,
F4:0E:22:0E:16:3A,2018-10-26 17:43:43,2018-10-26 17:49:28,-68,
